location,location_name,value,target_end_date
PT,Portugal,109,2021-12-04
PT,Portugal,131,2021-12-11
PT,Portugal,108,2021-12-18
PT,Portugal,108,2021-12-25
PT,Portugal,115,2022-01-01
PT,Portugal,115,2022-01-08
PT,Portugal,179,2022-01-15
PT,Portugal,269,2022-01-22
PT,Portugal,288,2022-01-29
PT,Portugal,344,2022-02-05
PT,Portugal,321,2022-02-12
PT,Portugal,304,2022-02-19
PT,Portugal,205,2022-02-26
PT,Portugal,181,2022-03-05
PT,Portugal,103,2022-03-12
PT,Portugal,123,2022-03-19
PT,Portugal,137,2022-03-26
PT,Portugal,171,2022-04-02
PT,Portugal,158,2022-04-09
PT,Portugal,119,2022-04-16
PT,Portugal,169,2022-04-23
RO,Romania,0,2020-02-01
RO,Romania,0,2020-02-08
RO,Romania,0,2020-02-15
RO,Romania,0,2020-02-22
RO,Romania,0,2020-02-29
RO,Romania,0,2020-03-07
RO,Romania,0,2020-03-14
RO,Romania,0,2020-03-21
RO,Romania,37,2020-03-28
RO,Romania,109,2020-04-04
RO,Romania,145,2020-04-11
RO,Romania,130,2020-04-18
RO,Romania,180,2020-04-25
RO,Romania,170,2020-05-02
RO,Romania,168,2020-05-09
RO,Romania,155,2020-05-16
RO,Romania,82,2020-05-23
RO,Romania,83,2020-05-30
RO,Romania,63,2020-06-06
RO,Romania,72,2020-06-13
RO,Romania,106,2020-06-20
RO,Romania,89,2020-06-27
RO,Romania,142,2020-07-04
RO,Romania,140,2020-07-11
RO,Romania,138,2020-07-18
RO,Romania,156,2020-07-25
RO,Romania,214,2020-08-01
RO,Romania,280,2020-08-08
RO,Romania,295,2020-08-15
RO,Romania,279,2020-08-22
RO,Romania,306,2020-08-29
RO,Romania,311,2020-09-05
RO,Romania,277,2020-09-12
RO,Romania,275,2020-09-19
RO,Romania,285,2020-09-26
RO,Romania,260,2020-10-03
RO,Romania,411,2020-10-10
RO,Romania,454,2020-10-17
RO,Romania,506,2020-10-24
RO,Romania,650,2020-10-31
RO,Romania,825,2020-11-07
RO,Romania,1020,2020-11-14
RO,Romania,1103,2020-11-21
RO,Romania,1129,2020-11-28
RO,Romania,1141,2020-12-05
RO,Romania,1078,2020-12-12
RO,Romania,1032,2020-12-19
RO,Romania,812,2020-12-26
RO,Romania,811,2021-01-02
RO,Romania,673,2021-01-09
RO,Romania,572,2021-01-16
RO,Romania,558,2021-01-23
RO,Romania,542,2021-01-30
RO,Romania,545,2021-02-06
RO,Romania,516,2021-02-13
RO,Romania,470,2021-02-20
RO,Romania,492,2021-02-27
RO,Romania,567,2021-03-06
RO,Romania,585,2021-03-13
RO,Romania,693,2021-03-20
RO,Romania,865,2021-03-27
RO,Romania,976,2021-04-03
RO,Romania,1033,2021-04-10
RO,Romania,1066,2021-04-17
RO,Romania,1195,2021-04-24
RO,Romania,927,2021-05-01
RO,Romania,709,2021-05-08
RO,Romania,582,2021-05-15
RO,Romania,400,2021-05-22
RO,Romania,362,2021-05-29
RO,Romania,478,2021-06-05
RO,Romania,1079,2021-06-12
RO,Romania,504,2021-06-19
RO,Romania,869,2021-06-26
RO,Romania,748,2021-07-03
RO,Romania,291,2021-07-10
RO,Romania,36,2021-07-17
RO,Romania,15,2021-07-24
RO,Romania,14,2021-07-31
RO,Romania,32,2021-08-07
RO,Romania,29,2021-08-14
RO,Romania,61,2021-08-21
RO,Romania,106,2021-08-28
RO,Romania,169,2021-09-04
RO,Romania,283,2021-09-11
RO,Romania,495,2021-09-18
RO,Romania,774,2021-09-25
RO,Romania,1164,2021-10-02
RO,Romania,1815,2021-10-09
RO,Romania,2273,2021-10-16
RO,Romania,2808,2021-10-23
RO,Romania,3034,2021-10-30
RO,Romania,3158,2021-11-06
RO,Romania,2354,2021-11-13
RO,Romania,2002,2021-11-20
RO,Romania,1331,2021-11-27
RO,Romania,852,2021-12-04
RO,Romania,510,2021-12-11
RO,Romania,612,2021-12-18
RO,Romania,393,2021-12-25
RO,Romania,243,2022-01-01
RO,Romania,218,2022-01-08
RO,Romania,215,2022-01-15
RO,Romania,313,2022-01-22
RO,Romania,407,2022-01-29
RO,Romania,628,2022-02-05
RO,Romania,960,2022-02-12
RO,Romania,951,2022-02-19
RO,Romania,823,2022-02-26
RO,Romania,637,2022-03-05
RO,Romania,404,2022-03-12
RO,Romania,334,2022-03-19
RO,Romania,226,2022-03-26
RO,Romania,184,2022-04-02
RO,Romania,119,2022-04-09
RO,Romania,133,2022-04-16
RO,Romania,90,2022-04-23
SE,Sweden,0,2020-02-01
SE,Sweden,0,2020-02-08
SE,Sweden,0,2020-02-15
SE,Sweden,0,2020-02-22
SE,Sweden,0,2020-02-29
SE,Sweden,0,2020-03-07
SE,Sweden,5,2020-03-14
SE,Sweden,44,2020-03-21
SE,Sweden,190,2020-03-28
SE,Sweden,134,2020-04-04
SE,Sweden,514,2020-04-11
SE,Sweden,624,2020-04-18
SE,Sweden,681,2020-04-25
SE,Sweden,477,2020-05-02
SE,Sweden,551,2020-05-09
SE,Sweden,454,2020-05-16
SE,Sweden,318,2020-05-23
SE,Sweden,403,2020-05-30
SE,Sweden,261,2020-06-06
SE,Sweden,218,2020-06-13
SE,Sweden,179,2020-06-20
SE,Sweden,227,2020-06-27
SE,Sweden,140,2020-07-04
SE,Sweden,106,2020-07-11
SE,Sweden,93,2020-07-18
SE,Sweden,78,2020-07-25
SE,Sweden,46,2020-08-01
SE,Sweden,20,2020-08-08
SE,Sweden,20,2020-08-15
SE,Sweden,27,2020-08-22
SE,Sweden,11,2020-08-29
SE,Sweden,14,2020-09-05
SE,Sweden,11,2020-09-12
SE,Sweden,19,2020-09-19
SE,Sweden,15,2020-09-26
SE,Sweden,15,2020-10-03
SE,Sweden,-1,2020-10-10
SE,Sweden,24,2020-10-17
SE,Sweden,15,2020-10-24
SE,Sweden,5,2020-10-31
SE,Sweden,84,2020-11-07
SE,Sweden,142,2020-11-14
SE,Sweden,242,2020-11-21
SE,Sweden,275,2020-11-28
SE,Sweden,386,2020-12-05
SE,Sweden,447,2020-12-12
SE,Sweden,479,2020-12-19
SE,Sweden,286,2020-12-26
SE,Sweden,448,2021-01-02
SE,Sweden,706,2021-01-09
SE,Sweden,890,2021-01-16
SE,Sweden,682,2021-01-23
SE,Sweden,586,2021-01-30
SE,Sweden,524,2021-02-06
SE,Sweden,313,2021-02-13
SE,Sweden,221,2021-02-20
SE,Sweden,177,2021-02-27
SE,Sweden,177,2021-03-06
SE,Sweden,143,2021-03-13
SE,Sweden,116,2021-03-20
SE,Sweden,140,2021-03-27
SE,Sweden,96,2021-04-03
SE,Sweden,123,2021-04-10
SE,Sweden,167,2021-04-17
SE,Sweden,135,2021-04-24
SE,Sweden,125,2021-05-01
SE,Sweden,125,2021-05-08
SE,Sweden,102,2021-05-15
SE,Sweden,91,2021-05-22
SE,Sweden,85,2021-05-29
SE,Sweden,72,2021-06-05
SE,Sweden,51,2021-06-12
SE,Sweden,0,2021-06-19
SE,Sweden,45,2021-06-26
SE,Sweden,12,2021-07-03
SE,Sweden,12,2021-07-10
SE,Sweden,3,2021-07-17
SE,Sweden,5,2021-07-24
SE,Sweden,4,2021-07-31
SE,Sweden,2,2021-08-07
SE,Sweden,1,2021-08-14
SE,Sweden,10,2021-08-21
SE,Sweden,17,2021-08-28
SE,Sweden,7,2021-09-04
SE,Sweden,11,2021-09-11
SE,Sweden,72,2021-09-18
SE,Sweden,46,2021-09-25
SE,Sweden,47,2021-10-02
SE,Sweden,37,2021-10-09
SE,Sweden,51,2021-10-16
SE,Sweden,37,2021-10-23
SE,Sweden,32,2021-10-30
SE,Sweden,32,2021-11-06
SE,Sweden,25,2021-11-13
SE,Sweden,28,2021-11-20
SE,Sweden,35,2021-11-27
SE,Sweden,25,2021-12-04
SE,Sweden,21,2021-12-11
SE,Sweden,40,2021-12-18
SE,Sweden,34,2021-12-25
SE,Sweden,45,2022-01-01
SE,Sweden,67,2022-01-08
SE,Sweden,136,2022-01-15
SE,Sweden,161,2022-01-22
SE,Sweden,181,2022-01-29
SE,Sweden,325,2022-02-05
SE,Sweden,321,2022-02-12
SE,Sweden,351,2022-02-19
SE,Sweden,290,2022-02-26
SE,Sweden,370,2022-03-05
SE,Sweden,286,2022-03-12
SE,Sweden,255,2022-03-19
SE,Sweden,136,2022-03-26
SE,Sweden,176,2022-04-02
SE,Sweden,141,2022-04-09
SE,Sweden,99,2022-04-16
SE,Sweden,84,2022-04-23
SI,Slovenia,0,2020-02-01
SI,Slovenia,0,2020-02-08
SI,Slovenia,0,2020-02-15
SI,Slovenia,0,2020-02-22
SI,Slovenia,0,2020-02-29
SI,Slovenia,0,2020-03-07
SI,Slovenia,1,2020-03-14
SI,Slovenia,0,2020-03-21
SI,Slovenia,8,2020-03-28
SI,Slovenia,13,2020-04-04
SI,Slovenia,28,2020-04-11
SI,Slovenia,20,2020-04-18
SI,Slovenia,11,2020-04-25
SI,Slovenia,13,2020-05-02
SI,Slovenia,7,2020-05-09
SI,Slovenia,2,2020-05-16
SI,Slovenia,3,2020-05-23
SI,Slovenia,2,2020-05-30
SI,Slovenia,1,2020-06-06
SI,Slovenia,0,2020-06-13
SI,Slovenia,0,2020-06-20
SI,Slovenia,0,2020-06-27
SI,Slovenia,2,2020-07-04
SI,Slovenia,0,2020-07-11
SI,Slovenia,0,2020-07-18
SI,Slovenia,5,2020-07-25
SI,Slovenia,3,2020-08-01
SI,Slovenia,7,2020-08-08
SI,Slovenia,3,2020-08-15
SI,Slovenia,2,2020-08-22
SI,Slovenia,2,2020-08-29
SI,Slovenia,2,2020-09-05
SI,Slovenia,0,2020-09-12
SI,Slovenia,6,2020-09-19
SI,Slovenia,5,2020-09-26
SI,Slovenia,9,2020-10-03
SI,Slovenia,12,2020-10-10
SI,Slovenia,17,2020-10-17
SI,Slovenia,51,2020-10-24
SI,Slovenia,103,2020-10-31
SI,Slovenia,193,2020-11-07
SI,Slovenia,234,2020-11-14
SI,Slovenia,261,2020-11-21
SI,Slovenia,310,2020-11-28
SI,Slovenia,364,2020-12-05
SI,Slovenia,341,2020-12-12
SI,Slovenia,273,2020-12-19
SI,Slovenia,218,2020-12-26
SI,Slovenia,242,2021-01-02
SI,Slovenia,199,2021-01-09
SI,Slovenia,167,2021-01-16
SI,Slovenia,189,2021-01-23
SI,Slovenia,161,2021-01-30
SI,Slovenia,122,2021-02-06
SI,Slovenia,93,2021-02-13
SI,Slovenia,64,2021-02-20
SI,Slovenia,67,2021-02-27
SI,Slovenia,52,2021-03-06
SI,Slovenia,41,2021-03-13
SI,Slovenia,38,2021-03-20
SI,Slovenia,44,2021-03-27
SI,Slovenia,57,2021-04-03
SI,Slovenia,44,2021-04-10
SI,Slovenia,41,2021-04-17
SI,Slovenia,50,2021-04-24
SI,Slovenia,55,2021-05-01
SI,Slovenia,28,2021-05-08
SI,Slovenia,34,2021-05-15
SI,Slovenia,29,2021-05-22
SI,Slovenia,23,2021-05-29
SI,Slovenia,15,2021-06-05
SI,Slovenia,14,2021-06-12
SI,Slovenia,11,2021-06-19
SI,Slovenia,7,2021-06-26
SI,Slovenia,0,2021-07-03
SI,Slovenia,4,2021-07-10
SI,Slovenia,2,2021-07-17
SI,Slovenia,2,2021-07-24
SI,Slovenia,2,2021-07-31
SI,Slovenia,2,2021-08-07
SI,Slovenia,2,2021-08-14
SI,Slovenia,5,2021-08-21
SI,Slovenia,10,2021-08-28
SI,Slovenia,7,2021-09-04
SI,Slovenia,14,2021-09-11
SI,Slovenia,25,2021-09-18
SI,Slovenia,37,2021-09-25
SI,Slovenia,38,2021-10-02
SI,Slovenia,38,2021-10-09
SI,Slovenia,28,2021-10-16
SI,Slovenia,43,2021-10-23
SI,Slovenia,61,2021-10-30
SI,Slovenia,81,2021-11-06
SI,Slovenia,100,2021-11-13
SI,Slovenia,124,2021-11-20
SI,Slovenia,121,2021-11-27
SI,Slovenia,125,2021-12-04
SI,Slovenia,104,2021-12-11
SI,Slovenia,89,2021-12-18
SI,Slovenia,52,2021-12-25
SI,Slovenia,62,2022-01-01
SI,Slovenia,53,2022-01-08
SI,Slovenia,46,2022-01-15
SI,Slovenia,55,2022-01-22
SI,Slovenia,95,2022-01-29
SI,Slovenia,113,2022-02-05
SI,Slovenia,115,2022-02-12
SI,Slovenia,110,2022-02-19
SI,Slovenia,92,2022-02-26
SI,Slovenia,75,2022-03-05
SI,Slovenia,53,2022-03-12
SI,Slovenia,31,2022-03-19
SI,Slovenia,36,2022-03-26
SI,Slovenia,27,2022-04-02
SI,Slovenia,33,2022-04-09
SI,Slovenia,25,2022-04-16
SI,Slovenia,20,2022-04-23
SK,Slovakia,0,2020-02-01
SK,Slovakia,0,2020-02-08
SK,Slovakia,0,2020-02-15
SK,Slovakia,0,2020-02-22
SK,Slovakia,0,2020-02-29
SK,Slovakia,0,2020-03-07
SK,Slovakia,0,2020-03-14
SK,Slovakia,1,2020-03-21
SK,Slovakia,-1,2020-03-28
SK,Slovakia,1,2020-04-04
SK,Slovakia,1,2020-04-11
SK,Slovakia,9,2020-04-18
SK,Slovakia,6,2020-04-25
SK,Slovakia,7,2020-05-02
SK,Slovakia,2,2020-05-09
SK,Slovakia,2,2020-05-16
SK,Slovakia,0,2020-05-23
SK,Slovakia,0,2020-05-30
SK,Slovakia,0,2020-06-06
SK,Slovakia,0,2020-06-13
SK,Slovakia,0,2020-06-20
SK,Slovakia,0,2020-06-27
SK,Slovakia,0,2020-07-04
SK,Slovakia,0,2020-07-11
SK,Slovakia,0,2020-07-18
SK,Slovakia,0,2020-07-25
SK,Slovakia,1,2020-08-01
SK,Slovakia,2,2020-08-08
SK,Slovakia,0,2020-08-15
SK,Slovakia,2,2020-08-22
SK,Slovakia,0,2020-08-29
SK,Slovakia,4,2020-09-05
SK,Slovakia,1,2020-09-12
SK,Slovakia,1,2020-09-19
SK,Slovakia,5,2020-09-26
SK,Slovakia,10,2020-10-03
SK,Slovakia,7,2020-10-10
SK,Slovakia,21,2020-10-17
SK,Slovakia,77,2020-10-24
SK,Slovakia,60,2020-10-31
SK,Slovakia,132,2020-11-07
SK,Slovakia,159,2020-11-14
SK,Slovakia,134,2020-11-21
SK,Slovakia,154,2020-11-28
SK,Slovakia,183,2020-12-05
SK,Slovakia,167,2020-12-12
SK,Slovakia,362,2020-12-19
SK,Slovakia,222,2020-12-26
SK,Slovakia,518,2021-01-02
SK,Slovakia,586,2021-01-09
SK,Slovakia,581,2021-01-16
SK,Slovakia,548,2021-01-23
SK,Slovakia,600,2021-01-30
SK,Slovakia,570,2021-02-06
SK,Slovakia,677,2021-02-13
SK,Slovakia,612,2021-02-20
SK,Slovakia,651,2021-02-27
SK,Slovakia,664,2021-03-06
SK,Slovakia,701,2021-03-13
SK,Slovakia,538,2021-03-20
SK,Slovakia,448,2021-03-27
SK,Slovakia,522,2021-04-03
SK,Slovakia,539,2021-04-10
SK,Slovakia,556,2021-04-17
SK,Slovakia,415,2021-04-24
SK,Slovakia,274,2021-05-01
SK,Slovakia,258,2021-05-08
SK,Slovakia,213,2021-05-15
SK,Slovakia,83,2021-05-22
SK,Slovakia,47,2021-05-29
SK,Slovakia,62,2021-06-05
SK,Slovakia,41,2021-06-12
SK,Slovakia,42,2021-06-19
SK,Slovakia,27,2021-06-26
SK,Slovakia,8,2021-07-03
SK,Slovakia,6,2021-07-10
SK,Slovakia,5,2021-07-17
SK,Slovakia,10,2021-07-24
SK,Slovakia,6,2021-07-31
SK,Slovakia,1,2021-08-07
SK,Slovakia,3,2021-08-14
SK,Slovakia,3,2021-08-21
SK,Slovakia,1,2021-08-28
SK,Slovakia,1,2021-09-04
SK,Slovakia,9,2021-09-11
SK,Slovakia,11,2021-09-18
SK,Slovakia,27,2021-09-25
SK,Slovakia,53,2021-10-02
SK,Slovakia,80,2021-10-09
SK,Slovakia,87,2021-10-16
SK,Slovakia,79,2021-10-23
SK,Slovakia,123,2021-10-30
SK,Slovakia,187,2021-11-06
SK,Slovakia,280,2021-11-13
SK,Slovakia,333,2021-11-20
SK,Slovakia,410,2021-11-27
SK,Slovakia,543,2021-12-04
SK,Slovakia,533,2021-12-11
SK,Slovakia,627,2021-12-18
SK,Slovakia,405,2021-12-25
SK,Slovakia,329,2022-01-01
SK,Slovakia,268,2022-01-08
SK,Slovakia,319,2022-01-15
SK,Slovakia,360,2022-01-22
SK,Slovakia,184,2022-01-29
SK,Slovakia,142,2022-02-05
SK,Slovakia,143,2022-02-12
SK,Slovakia,144,2022-02-19
SK,Slovakia,188,2022-02-26
SK,Slovakia,250,2022-03-05
SK,Slovakia,218,2022-03-12
SK,Slovakia,212,2022-03-19
SK,Slovakia,158,2022-03-26
SK,Slovakia,141,2022-04-02
SK,Slovakia,157,2022-04-09
SK,Slovakia,172,2022-04-16
SK,Slovakia,108,2022-04-23
